Unnamed: 0,datetime,open,high,low,close,volume,rsi,sma_50,macd,macd_signal,signals
444,2020-11-25,19178.53,19554.19,18509.12,18741.67,426276.99,78.55139181286545,14289.8878,1346.2529081104512,1264.6390917164815,0
445,2020-11-26,18741.66,18940.69,16181.0,17155.34,850692.856,56.841564923475424,14419.819599999999,1187.604678831689,1249.232209139523,0
446,2020-11-27,17155.37,17465.0,16444.83,17144.1,398072.933,56.52477729432007,14544.3126,1048.877038469902,1209.1611750055988,0
447,2020-11-28,17144.11,17880.0,16865.78,17717.74,268833.749,62.47037472298197,14677.658000000001,973.9947329047427,1162.1278865854276,0
448,2020-11-29,17717.74,18343.0,17523.0,18181.09,256024.006,65.96635404757197,14815.383999999998,941.1889979701627,1117.9401088623747,0
449,2020-11-30,18180.43,19944.0,18178.82,19720.0,500482.574,69.4035819857416,14982.3922,1027.522749825177,1099.8566370549352,0
450,2020-12-01,19722.09,19956.0,18050.0,18772.7,553885.333,57.115772546175194,15127.239000000001,1007.8854015654288,1081.462389957034,0
451,2020-12-02,18770.33,19365.0,18329.58,19207.01,335717.482,58.79621190420387,15282.992000000002,1015.6599531959328,1068.301902604814,0
452,2020-12-03,19207.01,19640.0,18865.0,19434.3,245020.576,59.81248503290944,15443.3354,1028.3080497361188,1060.303132031075,0
453,2020-12-04,19432.66,19537.16,18570.0,18664.2,276271.939,49.999328089171115,15586.579400000002,965.0664381965362,1041.2557932641673,0
454,2020-12-05,18662.72,19203.46,18510.0,19147.62,165912.647,52.47133144048261,15743.153400000001,943.0836777231125,1021.6213701559565,0
455,2020-12-06,19147.63,19449.1,18855.35,19375.02,176004.606,55.494763773450764,15903.528800000002,933.2534958396827,1003.9477952927018,0
456,2020-12-07,19375.0,19446.36,18908.66,19172.88,169402.371,54.54437838539842,16056.964400000003,898.7912907077698,982.9164943757155,0
457,2020-12-08,19172.87,19319.38,18133.33,18319.32,280714.132,45.087793024063146,16188.4508,793.4580953399418,945.0248145685608,0
458,2020-12-09,18319.33,18639.7,17650.0,18537.98,353123.689,48.80710734218434,16321.2098,719.3327930393352,899.8864102627158,0
459,2020-12-10,18537.97,18550.0,17916.0,18253.51,233960.241,57.588459587688405,16430.3586,630.3671255042245,845.9825533110176,0
460,2020-12-11,18254.0,18290.44,17555.0,18031.47,317866.07,55.95823054579347,16531.6106,535.768415891198,783.9397258270537,0
461,2020-12-12,18031.71,18950.0,18012.21,18800.0,196962.282,57.08148159780566,16649.0942,516.8542312554528,730.5226269127336,0
462,2020-12-13,18800.0,19432.0,18705.46,19175.07,239760.089,56.57986019170683,16770.378,526.0654628798038,689.6311941061476,0
463,2020-12-14,19175.06,19355.35,19004.72,19270.7,181555.823,46.323192447691625,16895.3158,534.915795772049,658.6881144393279,0
464,2020-12-15,19270.71,19598.0,19039.64,19424.91,248744.054,56.13344793796303,17022.8692,548.0555631859461,636.5616041886516,0
465,2020-12-16,19424.9,21600.0,19274.55,21346.8,459302.012,65.723552813543,17177.2176,705.41776770469,650.3328368918593,0
466,2020-12-17,21346.81,23888.04,21231.5,22816.99,823435.821,71.0175201402705,17368.434,937.9484092198909,707.8559513574656,0
467,2020-12-18,22816.99,23330.0,22363.94,23124.35,305997.222,79.40278750146679,17561.988,1133.9604114415451,793.0768433742816,0
468,2020-12-19,23124.35,24281.61,22735.81,23847.28,337535.438,80.03330743039437,17767.9512,1332.27807231103,900.9170891616313,0
469,2020-12-20,23847.28,24376.0,23076.25,23472.96,322289.774,75.70530673692134,17961.735800000002,1442.612216042835,1009.2561145378721,0
470,2020-12-21,23472.96,24145.0,21920.0,22730.1,476456.589,70.89601161692349,18141.280600000002,1453.3568333137046,1098.0762582930386,0
471,2020-12-22,22736.05,23850.0,22387.0,23826.99,326124.313,81.45424640635977,18347.0096,1532.7137062944312,1185.003747893317,0
472,2020-12-23,23826.74,24235.42,22572.52,23238.27,394754.939,75.75470323097476,18531.444,1530.4576528600192,1254.0945288866576,0
473,2020-12-24,23237.73,23819.81,22700.0,23737.44,237754.257,79.35782419556716,18723.5066,1551.0688058346532,1313.4893842762567,0
474,2020-12-25,23738.75,24827.64,23450.0,24730.0,284523.431,83.12715806506809,18906.1316,1628.7197227710785,1376.5354519752211,0
475,2020-12-26,24729.99,26926.0,24507.24,26508.83,367265.555,84.66004174223941,19124.489,1812.897395894819,1463.8078407591408,0
476,2020-12-27,26508.84,28459.84,25850.0,26305.64,540264.148,82.56339764813333,19354.115,1920.3274543718835,1555.1117634816894,0
477,2020-12-28,26301.76,27538.82,26117.1,27102.66,267563.468,83.61315829681014,19586.7042,2046.1921730718968,1653.327845399731,0
478,2020-12-29,27101.45,27441.73,25913.01,27402.83,260759.449,83.81592221157838,19828.186400000002,2145.4308880297795,1751.7484539257407,0
479,2020-12-30,27402.83,29063.72,27401.0,28906.99,374737.655,83.22176199227128,20100.4326,2318.7226346431635,1865.1432900692253,0
480,2020-12-31,28906.99,29376.7,27848.0,28951.68,313648.835,80.81869852615374,20365.661399999997,2431.6333462674047,1978.4413013088613,0
481,2021-01-01,28948.19,29668.86,28627.12,29337.16,210716.398,80.96807992032689,20626.6242,2523.135774505572,2087.3801959482034,0
482,2021-01-02,29337.15,33480.0,28958.24,32199.91,545541.08,84.31419108506334,20944.211600000002,2794.4395484869783,2228.7920664559583,0
483,2021-01-03,32198.41,34832.25,32000.02,33054.53,487486.989,87.86849533361102,21284.012000000002,3043.3288352417876,2391.6994202131245,0
484,2021-01-04,33053.93,33653.56,27800.0,32031.07,506128.023,85.9618720184724,21605.588,3122.002221328985,2537.7599804362967,0
485,2021-01-05,32029.55,34500.0,29900.0,33999.52,433720.833,86.84826131778917,21951.436999999998,3305.089891667056,2691.2259626824484,0
486,2021-01-06,33999.51,37037.51,33356.46,36823.68,444019.83,92.35194102268822,22334.5104,3636.1589223687697,2880.212554619713,0
487,2021-01-07,36825.77,40565.62,36337.36,39498.92,520147.908,93.26563373260615,22768.722400000002,4067.5152407547976,3117.67309184673,0
488,2021-01-08,39498.32,42125.51,36539.77,40637.23,518080.826,93.31909264057192,23225.233399999997,4449.924376347786,3384.1233487469417,0
489,2021-01-09,40638.91,41539.88,38733.28,40136.04,260882.805,89.88555215188997,23654.667999999998,4658.840315899579,3639.066742177469,0
490,2021-01-10,40136.05,41412.12,35268.0,38221.67,436759.048,81.70156863308478,24044.661599999996,4616.715421635035,3834.596478068983,0
491,2021-01-11,38200.01,38322.18,30448.0,35408.46,906275.651,69.95602169314559,24384.1268,4306.683833004587,3929.0139490561037,0
492,2021-01-12,35406.92,36693.44,32600.0,34056.9,449065.693,65.21859054554436,24697.623399999997,3906.8858210234066,3924.5883234495645,0
493,2021-01-13,34065.53,37880.0,32420.0,37421.07,398188.088,67.9457930009957,25062.452,3817.4976826219317,3903.170195284038,0
494,2021-01-14,37416.34,40189.39,36764.33,39163.31,353142.386,70.08644249762285,25470.8848,3842.942102021094,3891.1245766314496,0
495,2021-01-15,39163.31,39790.0,34478.0,36755.24,437610.113,63.51602300140661,25862.8828,3626.9862243193456,3838.296906169029,0
496,2021-01-16,36755.25,38000.0,35366.0,36025.66,301102.477,57.55819260070577,26240.514000000003,3358.256733535134,3742.2888716422503,0
497,2021-01-17,36025.65,36898.0,33863.5,35869.83,287686.129,55.71986652493475,26603.555799999995,3097.012070002944,3613.233511314389,0
498,2021-01-18,35875.72,37547.94,34808.47,36686.86,253386.703,59.5392201335797,26973.6712,2922.2158000560376,3475.029969062719,0
499,2021-01-19,36690.0,37961.0,35850.0,35891.03,257889.419,54.07112715495255,27297.091800000002,2688.48053670668,3317.7200825915115,0
500,2021-01-20,35891.74,36461.44,33403.0,35500.0,329192.419,46.81771891645503,27631.637800000004,2443.5233869405856,3142.8807434613263,0
501,2021-01-21,35499.23,35636.17,30069.9,30879.97,550562.277,31.05096416612986,27865.097,1855.2095700362042,2885.346508776302,0
502,2021-01-22,30875.77,33831.52,28880.0,32986.34,453568.538,33.86603662257791,28136.137800000004,1541.167467674808,2616.5107005560035,0
503,2021-01-23,32990.08,33495.0,31405.0,32086.48,256776.411,33.306026998844416,28404.583400000003,1205.7762197543416,2334.363804395671,0
504,2021-01-24,32086.48,33125.75,30914.2,32275.63,212107.044,36.71807848119814,28667.1436,944.3531483664628,2056.3616731898296,0
505,2021-01-25,32274.88,34880.0,31921.47,32253.68,316687.524,41.94909328474381,28924.7168,727.0216463005563,1790.493667811975,0
506,2021-01-26,32253.68,32950.0,30810.0,32474.14,346861.707,45.71337262209125,29190.742000000002,566.049083185666,1545.6047508867132,0
507,2021-01-27,32474.81,32562.2,29240.0,30381.04,431022.839,29.523522544098384,29431.9764,266.50933620749856,1289.7856679508704,0
508,2021-01-28,30382.96,33778.95,29843.33,33399.75,311528.373,34.394974819949084,29729.2118,269.5988297578515,1085.7483003122668,0
509,2021-01-29,33399.99,38641.1,31960.0,34269.35,713579.785,42.6576908922393,30049.528599999998,338.3168223712855,936.2620047240706,0
510,2021-01-30,34267.04,34988.88,32849.06,34289.85,267861.872,44.64898624799237,30374.696200000002,389.9355707450959,826.9967179282758,0
511,2021-01-31,34284.76,34393.22,32193.04,33126.21,211293.891,42.036980924418614,30661.220400000002,333.10791695540684,728.218957733702,0
512,2021-02-01,33125.11,34720.0,32322.47,33546.09,240632.325,40.6691934871489,30948.6408,318.2834256164133,646.2318513102443,0
513,2021-02-02,33546.08,36041.0,33450.0,35504.06,239856.23,48.92462032263891,31273.307999999997,459.2329731358186,608.8320756753592,0
514,2021-02-03,35504.07,37700.0,35410.0,37652.51,240308.078,55.449483459723645,31637.86,735.8164309001877,634.2289467203249,0
515,2021-02-04,37651.92,38833.0,36233.0,36976.93,306715.022,69.28780491508502,31950.462600000003,890.2350780842389,685.4301729931077,0
516,2021-02-05,36975.19,38411.82,36586.68,38362.65,196277.444,67.82056101035695,32261.3758,1111.614985956825,770.6671355858512,0
517,2021-02-06,38357.17,40992.4,38269.0,39249.54,310826.315,73.76343586613233,32583.8796,1343.141865504207,885.1620815695223,0
518,2021-02-07,39249.53,39757.87,37403.27,38849.25,296721.925,71.50668008485388,32883.919,1477.2991430355905,1003.589493862736,0
519,2021-02-08,38849.24,47146.0,38037.0,46451.32,440167.093,81.0495712259971,33343.4862,2172.005737762047,1237.2727426425984,0
520,2021-02-09,46451.32,48266.36,45057.65,46492.54,381477.426,80.8998299213265,33818.735,2694.8275343396235,1528.7837009820034,0
521,2021-02-10,46492.53,47475.0,43770.0,44850.0,334979.017,82.53929058798023,34239.195199999995,2942.7066338310033,1811.5682875518035,0
522,2021-02-11,44850.0,48810.0,44038.97,48060.21,330540.045,82.68840057508373,34735.634000000005,3359.463915383152,2121.1474131180735,0
523,2021-02-12,48060.21,49278.98,46121.0,47361.03,259186.288,79.41403262494079,35208.1058,3591.923621267226,2415.302654747904,0
524,2021-02-13,47364.0,48290.0,46252.1,47221.62,199965.397,78.9003287437341,35657.9382,3721.9955432987117,2676.6412324580656,0
525,2021-02-14,47221.63,49875.16,47093.16,48655.21,241935.666,84.29095084573599,36100.8658,3895.8482965336516,2920.482645273183,0
526,2021-02-15,48655.21,49100.0,45349.21,47981.58,248960.404,81.52301090766159,36534.3846,3933.923720902516,3123.17086039905,0
527,2021-02-16,47981.6,50953.44,47101.02,49197.94,343592.011,80.90452147898864,36976.2902,4015.9554212382063,3301.7277725668814,0
528,2021-02-17,49197.93,52800.0,49029.62,52194.62,312007.458,81.60865125414233,37472.126000000004,4273.5107941936585,3496.084376892237,0
529,2021-02-18,52194.62,52640.0,50948.0,51619.7,185489.89,81.96733050368275,37926.3802,4380.73564999416,3673.0146315126217,0
530,2021-02-19,51612.46,56582.0,50800.0,56004.1,257911.872,84.05502561831624,38467.4286,4764.573521062986,3891.3264094226947,0
531,2021-02-20,56005.85,57699.0,53905.0,55917.41,240296.308,83.20135419874518,38999.033599999995,5004.088622087715,4113.878851955699,0
532,2021-02-21,55908.45,58472.14,55564.5,57487.43,196820.573,85.47302492642055,39504.784,5259.960013237134,4343.095084211986,0
533,2021-02-22,57475.5,57591.87,47751.42,54121.1,480660.187,67.40348842169658,39926.1154,5131.94734233441,4500.865535836471,0
534,2021-02-23,54125.55,54260.12,44893.82,48930.0,748737.462,54.483087401683136,40264.094000000005,4559.063941002249,4512.505216869627,0
535,2021-02-24,48930.01,51435.58,47000.0,49702.03,333415.219,59.21929122861687,40578.1442,4119.854963422898,4433.975166180281,0
536,2021-02-25,49702.05,52134.96,46685.43,47089.37,349943.016,48.11245479643816,40783.458,3520.3781295539156,4251.255758855008,0
537,2021-02-26,47087.97,48438.01,44100.0,46313.13,440670.32,47.9687183793478,40919.7422,2948.6619989778847,3990.7370068795835,0
538,2021-02-27,46313.12,48476.05,44926.77,46102.63,256027.074,47.83687703338275,41029.0502,2450.341247113727,3682.6578549264123,0
539,2021-02-28,46097.09,46678.0,43002.05,45163.36,370358.825,43.11837649773381,41129.596600000004,1957.0673674809732,3337.5397574373246,0
540,2021-03-01,45162.64,49800.0,44972.49,49592.7,315659.931,52.76572500544177,41357.0172,1901.6341299626438,3050.3586319423885,0
541,2021-03-02,49594.99,50221.77,47058.06,48450.57,273100.435,48.71375116126738,41617.8594,1745.4224010811886,2789.3713857701487,0
542,2021-03-03,48454.21,52681.51,48110.66,50373.75,350311.234,46.745983835624166,41944.19639999999,1756.5595092101794,2582.809010458155,0
543,2021-03-04,50373.75,51800.0,47500.0,48385.77,387428.957,44.498597741484296,42163.4904,1586.682092397161,2383.5836268459566,0
544,2021-03-05,48385.77,49470.0,46320.0,48770.57,354602.756,35.756432961684794,42355.63560000001,1466.201699254234,2200.107241327612,0
545,2021-03-06,48772.68,49253.63,47090.0,48908.21,215092.91,36.22580003631615,42598.695,1366.079206629387,2033.3016343879672,0
546,2021-03-07,48908.21,51480.0,48908.21,50995.27,248398.116,37.49596498648317,42898.087199999994,1438.5569208790985,1914.3526916861936,0
547,2021-03-08,50991.35,52450.0,49310.0,52429.43,308339.866,46.47980759186436,43229.2792,1593.353569697203,1850.1528672883956,0
548,2021-03-09,52429.43,54950.0,51880.0,54917.78,285604.798,64.03911965764672,43593.8976,1894.975974672103,1859.117488765137,0
549,2021-03-10,54917.78,57500.92,53061.0,55947.98,401159.493,64.46926380370942,43995.0366,2191.8758535023226,1925.6691617125744,0
550,2021-03-11,55949.3,58283.0,54356.44,57844.52,364681.318,75.77023288489838,44441.927,2550.8020166484857,2050.6957326997567,0
551,2021-03-12,57842.64,58186.33,55074.3,57291.03,335495.042,76.58777290376584,44970.1482,2758.789956245644,2192.3145774089344,0
552,2021-03-13,57291.04,61950.0,56136.0,61267.41,320322.173,81.06197655764811,45535.7696,3207.5083709585597,2395.3533361188597,0
553,2021-03-14,61267.41,61798.0,59005.0,59037.12,231991.901,76.99013366514225,46074.782400000004,3344.600708742655,2585.2028106436187,0
554,2021-03-15,59037.11,60740.0,54517.28,55646.61,448820.83,62.27340791016073,46542.20199999999,3143.426093516602,2696.8474672182156,0
555,2021-03-16,55646.61,56988.0,53335.0,56954.19,339718.202,67.12495005670979,47036.212199999994,3054.2965107210694,2768.3372759187864,0
556,2021-03-17,56953.23,59078.79,54154.93,58959.0,339397.712,67.23268241121262,47565.9094,3109.5867064143604,2836.5871620179014,0
557,2021-03-18,58959.01,60510.0,57072.0,57700.01,305100.026,69.2595778468868,48112.2888,3017.036099548255,2872.6769495239723,0
558,2021-03-19,57700.01,59550.0,56301.27,58089.11,259039.479,69.26504335313892,48606.075999999994,2941.1820787893666,2886.3779753770514,0
559,2021-03-20,58089.11,59948.0,57881.0,58145.61,203680.149,69.16158174839322,49083.601200000005,2852.7416684649943,2879.6507139946402,0
560,2021-03-21,58144.44,58638.7,55403.55,57415.18,237518.696,64.11134845276348,49546.107800000005,2692.6729519035653,2842.2551615764255,0
561,2021-03-22,57415.19,58500.0,53635.81,54129.56,293062.947,53.4557187568982,49966.17479999999,2274.4765163992706,2728.6994325409946,0
562,2021-03-23,54129.56,55890.68,52981.4,54400.0,276199.041,48.843253705841775,50383.253,1942.4833373984802,2571.456213512492,0
563,2021-03-24,54400.0,57234.79,51666.0,52311.54,394172.526,42.24280413018566,50719.4026,1493.6373614018667,2355.892443090367,0
564,2021-03-25,52307.89,53255.2,50452.08,51325.21,416848.091,35.531248044181424,50992.8566,1046.2743048643315,2093.96881544516,0
565,2021-03-26,51325.21,55123.0,51260.0,55030.0,271957.842,45.59772245030516,51353.918,979.3916331626751,1871.0533789886633,0
566,2021-03-27,55030.0,56658.76,54001.0,55828.0,234435.346,37.913416008017116,51703.225,979.4876409957069,1692.740231390072,0
567,2021-03-28,55828.0,56588.31,54694.91,55805.08,200603.768,42.037145075902416,52034.3358,966.5722324204908,1547.5066315961558,0
568,2021-03-29,55804.16,58490.11,54931.15,57677.64,277215.268,55.40842743574025,52410.903600000005,1094.816260090396,1456.9685572950038,0
569,2021-03-30,57676.14,59560.0,57110.0,58794.16,232824.065,54.95002278661772,52657.7604,1271.882934075751,1419.9514326511535,0
570,2021-03-31,58794.17,59920.0,56812.0,58807.24,337038.349,49.5427191217893,52904.0544,1397.1594115961852,1415.39302844016,0
571,2021-04-01,58810.99,59592.22,58002.0,58794.01,196332.114,53.563986922057495,53182.9346,1478.3330687806156,1427.9810365082512,0
572,2021-04-02,58797.56,60397.85,58490.03,59031.36,189391.958,53.10027552886473,53402.35760000001,1544.0174660757548,1451.188322421752,0
573,2021-04-03,59028.99,59925.0,56900.0,57134.65,198636.171,47.03294819809772,53597.83,1426.5794586451593,1446.2665496664335,0
574,2021-04-04,57134.65,58553.0,56517.23,58234.61,152454.122,52.35387628497578,53818.089799999994,1406.0584048616947,1438.2249207054858,0
575,2021-04-05,58234.61,59385.0,56808.94,59243.39,174338.646,66.90060829670975,54029.8534,1454.429677198168,1441.4658720040222,0
576,2021-04-06,59243.4,59626.18,57500.0,58059.99,165562.029,61.407460000536084,54231.4216,1381.3504213113774,1429.4427818654933,0
577,2021-04-07,58060.0,58720.0,55536.07,56018.18,265271.707,61.58655216736771,54367.8264,1145.473278707068,1372.6488812338082,0
578,2021-04-08,56018.17,58200.0,55759.13,58122.26,161389.858,69.85909698893079,54486.379199999996,1115.4622606699922,1321.211557121045,0
579,2021-04-09,58122.93,58950.0,57700.0,58176.03,141690.144,61.68470610607355,54617.5058,1083.52687889542,1273.67462147592,0
580,2021-04-10,58176.04,61800.0,57943.95,59832.43,240907.592,63.98139180214197,54694.07239999999,1178.2928689136825,1254.5982709634727,0
581,2021-04-11,59832.43,60816.88,59304.02,60090.2,148499.824,64.72001494975754,54777.5282,1259.6747372309692,1255.613564216972,0
582,2021-04-12,60093.26,61449.91,59500.0,59911.18,196147.561,58.68278976323836,54826.00320000001,1294.799394890033,1263.4507303515843,0
583,2021-04-13,59911.19,63850.0,59873.01,63649.71,279389.492,65.67936093578552,55016.5754,1605.7934782993834,1331.9192799411442,0
584,2021-04-14,63645.05,64986.11,61404.0,63019.1,323454.88,63.079156993606794,55298.3574,1780.8450994514496,1421.7044438432054,0
585,2021-04-15,63018.34,63905.83,62157.89,63232.55,178604.198,63.613783643854255,55568.967800000006,1914.726624861738,1520.308880046912,0
586,2021-04-16,63232.56,63600.0,60100.0,61424.67,255765.893,56.69563349050507,55855.6738,1853.5809638599821,1586.9632968095261,0
587,2021-04-17,61424.67,62610.0,59620.0,60090.14,194112.299,58.53694889482894,56131.21400000001,1678.093155794675,1605.189268606556,0
588,2021-04-18,60090.14,60450.0,50050.0,56140.05,522006.276,44.80518965164891,56331.96239999999,1206.3722445663589,1525.4258637985167,-1
589,2021-04-19,56140.05,57532.7,54200.0,55634.39,285041.716,40.820064099303046,56541.383,782.7049523553796,1376.8816815098894,0
590,2021-04-20,55634.38,57060.0,53330.82,56410.56,324494.085,45.71571504490703,56677.74020000001,503.76886925726285,1202.2591190593641,0
591,2021-04-21,56411.25,56756.78,53610.0,53800.0,252601.972,44.403769807230816,56784.7288,71.23844666748482,976.0549845809883,0
592,2021-04-22,53794.72,55470.51,50534.34,51714.61,453489.185,33.81892672815877,56811.545999999995,-434.8063966341142,693.8827083379679,0
593,2021-04-23,51714.62,52152.0,47546.16,51122.62,554666.026,32.65957159118008,56866.282999999996,-873.5494915668824,380.39626835699784,0
594,2021-04-24,51122.63,51183.51,48690.0,50092.4,299663.131,25.293997981926623,56892.7196,-1289.5218936758392,46.412635950430406,0
595,2021-04-25,50094.27,50577.9,46930.43,49063.94,310306.501,23.083784448818903,56895.8342,-1682.7731842891153,-299.42452809747874,0
596,2021-04-26,49063.94,54364.89,48763.0,53984.33,390494.148,38.25153336533998,56955.6154,-1579.1894013304118,-555.3775027440654,0
597,2021-04-27,53984.34,55500.0,53225.14,55006.25,225440.361,30.798557980248205,57007.1518,-1398.5168716467524,-724.0053765246029,0
598,2021-04-28,55006.25,56574.13,53852.0,54861.77,263170.559,31.478453253434523,57006.0316,-1252.5522757789586,-829.714756375474,0
599,2021-04-29,54861.76,55222.02,52350.0,53558.8,257045.19,29.07085070082225,56958.248,-1227.859076443463,-909.3436203890719,0
600,2021-04-30,53558.57,57935.0,53043.62,57684.16,294683.751,42.64495428105579,56955.0408,-865.4313097111663,-900.5611582534908,1
601,2021-05-01,57688.29,58488.17,57051.23,57836.34,207854.398,45.3521923760942,56965.94699999999,-559.475751049562,-832.3440768127051,0
602,2021-05-02,57836.35,57959.97,56100.0,56630.33,203712.515,51.14009271799146,56873.2054,-409.59711390955636,-747.7946842320754,0
603,2021-05-03,56630.34,59056.59,56500.65,57214.83,271733.972,53.66171468819218,56836.7596,-240.87627724534104,-646.4110028347286,0
604,2021-05-04,57214.84,57253.76,53094.59,53263.32,388988.754,43.64346496234843,56789.09380000001,-421.16272969081183,-601.3613482059453,0
605,2021-05-05,53263.32,57940.0,52880.38,57497.77,317811.705,57.008707031091554,56799.9654,-219.82234081258503,-525.0535467272733,0
606,2021-05-06,57497.76,58450.0,55297.91,56435.35,275471.204,59.308605245286685,56749.4924,-144.32337698134506,-448.9075127780877,0
607,2021-05-07,56435.35,58800.0,55300.0,57350.88,256159.504,62.12648556876061,56742.50979999999,-10.493324099537858,-361.2246750423778,0
608,2021-05-08,57350.89,59590.96,56961.25,58924.98,264906.729,66.84046235015796,56759.22720000001,220.04809424489213,-244.9701211849238,0
609,2021-05-09,58926.36,59335.19,56316.0,58292.53,245954.014,67.86528869335808,56762.16559999999,347.7121901643768,-126.43365891506369,0
610,2021-05-10,58292.53,59654.0,53250.0,55869.67,396237.133,54.04046335435566,56731.2554,250.49480445839436,-51.047966240372084,0
611,2021-05-11,55869.41,56908.66,54541.33,56710.43,267226.104,53.680801120365906,56782.872800000005,238.54186916785693,6.870000841273717,0
612,2021-05-12,56712.7,58049.99,48503.74,49595.76,472329.152,41.25821677921179,56686.788,-341.0934148252127,-62.722682292023556,-1
613,2021-05-13,49596.75,51358.0,45596.32,49707.9,652476.689,43.34420825650715,56634.7152,-782.3908776137978,-206.6563213563784,0
614,2021-05-14,49706.27,51533.0,48870.41,49873.27,319069.002,34.3587936216781,56605.6764,-1106.0287088286277,-386.53079885082826,0
615,2021-05-15,49873.26,50709.43,46584.32,46793.41,442023.496,30.207412149782968,56440.9446,-1592.6736340387797,-627.7593658884186,0
616,2021-05-16,46794.62,49829.39,43866.0,46429.28,604537.63,31.147395559005346,56252.9702,-1984.8454286160995,-899.1765784339549,0
617,2021-05-17,46429.28,46655.0,42151.0,43566.18,809129.365,26.73526890041539,56008.1922,-2497.878653101274,-1218.9169933674186,0
618,2021-05-18,43565.11,45846.61,42268.0,42882.53,590358.592,30.087099839673073,55712.29,-2925.8980893434928,-1560.3132125626335,0
619,2021-05-19,42882.54,43615.93,28688.0,36689.14,1373851.849,12.874124469257723,55270.1896,-3721.9569856661037,-1992.6419671833278,0
620,2021-05-20,36689.14,42460.0,34882.0,40500.3,775185.113,24.108858463395237,54904.0508,-3999.2102293870557,-2393.9556196240737,0
621,2021-05-21,40500.0,42270.42,33400.0,37211.02,930671.747,19.62031464763544,54472.391,-4433.249092936094,-2801.814314286478,0
622,2021-05-22,37210.01,38851.34,35201.11,37432.58,588166.784,16.200944946874273,54040.4154,-4705.112372435353,-3182.473925916253,0
623,2021-05-23,37436.0,38261.71,31096.7,34651.6,996815.017,15.1754519574191,53590.7544,-5086.335712528104,-3563.246283238623,0
624,2021-05-24,34656.53,39917.09,34366.0,38779.66,707903.071,26.029570712164002,53201.6554,-4997.747096218693,-3850.1464458346372,0
625,2021-05-25,38783.58,39790.05,36439.32,38326.84,598836.411,23.931506853200105,52783.3244,-4907.508070948141,-4061.618770857338,0
626,2021-05-26,38326.84,40900.0,37804.76,39224.2,577032.81,32.14438936110287,52406.60860000001,-4709.297688517385,-4191.154554389347,0
627,2021-05-27,39224.21,40438.82,37133.22,38527.38,543338.566,31.13154180198559,52056.7926,-4555.924224350638,-4264.108488381606,0
628,2021-05-28,38527.38,38888.35,34689.57,35670.99,832363.425,28.02767202499122,51607.76720000001,-4611.70063590831,-4333.626917886947,0
629,2021-05-29,35670.99,37375.0,33650.0,34611.94,733902.825,29.897071564720164,51136.4854,-4687.327731733734,-4404.367080656305,0
630,2021-05-30,34611.95,36501.0,33356.0,35651.81,511834.746,32.60210586537069,50652.87300000001,-4610.2102970472915,-4445.535723934502,0
631,2021-05-31,35651.8,37500.0,34150.0,37243.38,635082.121,39.35625797085444,50195.9366,-4370.289796400677,-4430.486538427737,0
632,2021-06-01,37244.36,37893.76,35500.0,36693.41,590822.54,39.53419001714,49731.5812,-4176.386272573269,-4379.666485256844,0
633,2021-06-02,36694.37,38232.99,35905.0,37569.99,441719.806,51.8160754791359,49209.9868,-3906.946802080871,-4285.122548621649,0
634,2021-06-03,37570.0,39470.0,37150.15,39247.4,507429.005,47.16765561730594,48734.55279999999,-3517.5134072269284,-4131.600720342705,0
635,2021-06-04,39247.4,39297.35,35552.51,36828.03,700625.866,49.098754177489354,48206.462400000004,-3365.3143268459025,-3978.343441643345,0
636,2021-06-05,36828.03,37900.49,34800.0,35498.62,631028.448,45.67456295184307,47687.9414,-3313.768673249986,-3845.4284879646734,0
637,2021-06-06,35497.93,36521.16,35201.86,35801.71,443601.064,52.8929552962933,47202.1728,-3211.4420366919367,-3718.6311977101263,0
638,2021-06-07,35801.71,36820.0,33200.0,33550.96,636735.873,35.47620449699616,46750.391,-3274.2209734434073,-3629.7491528567825,0
639,2021-06-08,33550.97,34061.57,30969.0,33372.58,976693.026,36.0254586195886,46305.154800000004,-3300.323434163867,-3563.8640091181996,0
640,2021-06-09,33372.58,37511.31,32390.0,37368.45,1031014.087,45.54431720667885,45924.3126,-2964.404696162361,-3443.9721465270322,0
641,2021-06-10,37369.99,38489.0,35750.0,36669.66,803185.699,45.54000912299235,45581.7058,-2723.1820416465052,-3299.814125550927,0
642,2021-06-11,36669.65,37679.54,35900.0,37300.42,586122.898,54.37998330185633,45293.422,-2452.839482790543,-3130.4191969988506,0
643,2021-06-12,37300.41,37432.95,34585.9,35537.05,623532.476,52.396013714446745,44981.7106,-2353.747740293242,-2975.084905657729,0
644,2021-06-13,35535.95,39374.18,34739.06,38993.65,647035.314,57.692321857368064,44759.73560000001,-1973.5482526923006,-2774.7775750646433,0
645,2021-06-14,38993.66,41000.0,38720.0,40489.1,704979.881,57.5042772984121,44588.2388,-1533.885426193643,-2526.599145290443,0
646,2021-06-15,40489.1,41413.0,39500.0,40132.86,632066.994,58.02407326963752,44311.20940000001,-1200.358078638361,-2261.3509319600266,0
647,2021-06-16,40132.86,40495.0,38105.0,38344.97,673235.496,51.73424969722576,43977.9838,-1067.9918880621262,-2022.6791231804466,0
648,2021-06-17,38344.97,39565.0,37334.76,38060.71,603849.861,47.16783538891934,43641.9626,-974.7913468635161,-1813.1015679170605,0
